doc_id,type,month-ended,text
991,print,4/30/2020,"In a World of Migrant Workers, a World of Risk"
992,print,4/30/2020,Stigma Hampers Efforts To Fight the Virus in Iraq
993,print,4/30/2020,"To Save Peace Deal With Taliban, U.S. May Reduce C.I.A. Presence in Afghanistan"
994,print,4/30/2020,U.S. Military Cuts Back On Medical Evacuation For Troops in Africa
995,print,4/30/2020,"Dozens Fall Ill At the Palace Of the Leader, Officials Say"
996,print,4/30/2020,"Thrust Into Hardship, Humans Adapt and Cope in Remarkable Ways"
997,print,4/30/2020,"Trump’s Pen Halts Green Cards, but Leaves Loopholes"
998,print,4/30/2020,"Dozens of Daily Taliban Strikes Besiege Afghan Forces, Undermining Peace Accord"
999,print,4/30/2020,"For China’s Red Cross, It’s Hard To Put People Before the Party"
1000,print,4/30/2020,"Leaning on ‘Powerful’ and ‘Strong,’ Trump Has No Words for Grief"
1001,print,5/31/2020,"As Pandemic Takes Toll on Afghan Doctors, Hospitals Still Tend to War Wounded"
1002,print,5/31/2020,Afghans Say Iran Killed Dozens of Migrants
1003,print,5/31/2020,"Juggling Votes, Deployment and a Baby"
1004,print,5/31/2020,In Harm’s Way
1005,print,5/31/2020,Ex-Green Beret at Center  Of Failed Venezuela Plot
1006,print,5/31/2020,Pentagon Tally of Civilians  U.S. Killed in 2019 Is 132
1007,print,5/31/2020, Surprise Ruling: Latest Reversal In Flynn’s Life
1008,print,5/31/2020,Biden’s Lessons  From Odd Days  Of Facing Palin
1009,print,5/31/2020,"Prominent Retired General Joins Taliban, Stunning the Afghan Government"
1010,print,5/31/2020,Maternity Ward and Cemetery Assaults Kill Dozens in Afghanistan
1011,print,5/31/2020,18 New Lives Born Into Carnage and Confusion
1012,print,5/31/2020,"In Italy, Some Worry Pandemic Is a Get-Out-of-Jail Card for Mobsters"
1013,print,5/31/2020,"Gil Loescher, 75, a Survivor  Of a Suicide Bombing in Iraq Who Fought for the Refugees"
1014,print,5/31/2020,"Despite Surging Violence, U.S. Urges Afghanistan to Respect Peace Accord"
1015,print,5/31/2020,Afghans’ Power-Sharing Accord  Honors Official Accused in Rape
1016,print,5/31/2020,"Afghan Rivals Divide Power, Ending Fight Over Election"
1017,print,5/31/2020,F.B.I. Finds Links Between Florida Military Base Attack and Al Qaeda
1018,print,5/31/2020,Afghan Forces Bomb Clinic as Fight Against Taliban Engulfs Country
1019,print,5/31/2020,G.O.P. Pins House Hopes on Profile That’s Lifted Democrats
1020,print,5/31/2020,G.O.P. Pins House Hopes on Profile That’s Lifted Democrats
1021,print,5/31/2020,Record Raids in Myanmar Point to Shifting Drug Trade
1022,print,5/31/2020,Pushback on DeVos Debt Policy Puts Pressure on Trump
1023,print,5/31/2020,"‘I Was Drugged and Raped,’ Heard in a Candidate’s #MeToo-Tinged Ad"
1024,print,5/31/2020,Family of Saudi Ex-Officer Who Is Hiding in Canada Became a Target at Home
1025,print,5/31/2020,A Post-Watergate Reform  Under Pressure by Trump
1026,print,5/31/2020,"For the First Time Since 2018, the Taliban Agree to a Cease-Fire With Afghan Forces"
1027,print,5/31/2020,Trump Stays Quiet on Toll As U.S. Nears a Milestone
1028,print,5/31/2020,"Black Troops Fight at the Front, But Rarely Get Jobs at the Top"
1029,print,5/31/2020,"With Masks at Beaches, Nation Marks Muted Holiday"
1030,print,5/31/2020,‘It’s a Free-for-All’: Libya’s Slide Into Mercenary War
1031,print,5/31/2020,"After 18 Years of War, Taliban Sense Victory Over a Superpower"
1032,print,5/31/2020,Inspector General Whom Trump Pulled From Overseeing Aid Will Leave Office
1033,print,5/31/2020,Trump Wants Troops in Afghanistan Home by Election Day
1034,print,5/31/2020,Promotion Pulled for Officer Over Niger Ambush
1035,print,6/30/2020,"As Toll Preoccupies U.S., Rivals Test the Limits of American Power"
1036,print,6/30/2020,Former Commanders Denounce Trump’s Use of Military Forces Against Americans
1037,print,6/30/2020,"In Phone Transcripts, the Kindling of a Kremlin-Fueled Fire"
1038,print,6/30/2020,Man Who Shot U.S. Advisers Is Set Free In Afghanistan
1039,print,6/30/2020,Military Vets Break Silence On President
1040,print,6/30/2020,"America’s Top General Takes a Walk With Trump, Right Into the Fire"
1041,print,6/30/2020,French Forces Kill a Top Leader of Al Qaeda in Africa
1042,print,6/30/2020,Germany Feels Left Out As Trump Shifts Alliance
1043,print,6/30/2020,Army Opens Inquiry Into Aerial Show of Force
1044,print,6/30/2020,"Naming the Dead,  Even as the Audience  Slowly Dwindles"
1045,print,6/30/2020,Troops Shaken By War Tactics In City Streets
1046,print,6/30/2020,A Losing Battle in the Military
1047,print,6/30/2020,War Crimes Investigators Face Punishment by U.S.
1048,print,6/30/2020,Trump to Address Cadets In Uneasy Commencement
1049,print,6/30/2020,President Exaggerates His Own Record On Funding Pentagon and Ending Wars
1050,print,6/30/2020,Former Defense Secretary Says ‘Time Has Come’ to Rename Bases
1051,print,6/30/2020,"Sudanese Militia Leader, a Fugitive for 13 Years, Appears in Court"
1052,print,6/30/2020,Administration Sues to Delay Bolton’s Memoir
1053,print,6/30/2020,Bolton’s Book Says Trump’s Offenses Exceeded Ukraine
1054,print,6/30/2020,A Losing Battle in the Military
1055,print,6/30/2020,Portrait of Man In It for Himself
1056,print,6/30/2020,Lax Vetting Let A Saudi Trainee Shoot Up a Base
1057,print,6/30/2020,"E.U. Leaders Press China on Trade Talks, With Scant Results"
1058,print,6/30/2020,"Census Bureau Adds Top-Level Political Posts, Raising Fears for 2020 Count"
1059,print,6/30/2020,‘It Was My Only Wish’: Muslims Share Grief as Hajj Is Canceled
1060,print,6/30/2020,"U.S. Used Secret Weapon, Missile With Blades, to Kill Qaeda Leader in Syria"
1061,print,6/30/2020,"Russia Offered Afghans Bounty To Kill U.S. Troops, Officials Say"
1062,print,6/30/2020,"Despite Peace Deal, Violence in Afghanistan Surges"
1063,print,6/30/2020,"Closing Guantánamo May Be Politically Toxic, but Biden Remains on Board"
1064,print,6/30/2020,Biden Scolds Trump Over Report on Russian Bounties on U.S. Troops
1065,print,6/30/2020,Cash Discovery Tipped Off Spies  About Bounties
1066,print,6/30/2020,Afghan Car Bomb Dims Another Promising Light
1067,print,6/30/2020,Trump Given Brief in February On Possible Russian Bounties 
1068,print,6/30/2020,U.S. Officials Warn Russia Of China’s Nuclear Threat
1069,print,6/30/2020,"Biden, in Blistering Speech, Says Trump ‘Surrendered’ to the Coronavirus"
1070,print,6/30/2020,‘Nightmare’ for Parents of Marine Slain Under Possible Russian Bounty
1071,print,6/30/2020,Money Transfers Bolstered Belief in Russian Scheme
1072,print,6/30/2020,U.S. Urges Indefinite Iran Embargo to No Avail
1073,print,7/31/2020,"Afghan Contractor Gave Out Russian Cash, Officials Say"
1074,print,7/31/2020,"From Congress, Ex-Intelligence Briefer Presses White House on Bounty Reports"
1075,print,7/31/2020,Putin on Offense  As Trump Stands  On the Sidelines
1076,print,7/31/2020,The White House Maintains Trump Knew Nothing of Russian Bounties
1077,print,7/31/2020,Uproar Over Bounties Obscures Trump’s Progress in Exiting Afghanistan
1078,print,7/31/2020,German Force  Fears Inroads  By Neo-Nazis
1079,print,7/31/2020,"Administration Memo Focuses on Gaps, Not Core, of Bounty Intelligence"
1080,print,7/31/2020,"Russia Denies Paying U.S. Troop Bounties, but Offers No Condolences"
1081,print,7/31/2020,"How Biden, by Turns Genial and Blunt, Built Diplomatic Bridges"
1082,print,7/31/2020,Top General Says He’ll Be ‘Outraged’ if Bounties Are True
1083,print,7/31/2020,Barrier Falls As a Woman Becomes A Green Beret
1084,print,7/31/2020,Chechen Man Who Shed Light on Russian Contract Killings Is Murdered
1085,print,7/31/2020,Suspicions About Russia’s Outreach to the Taliban Go Back Years
1086,print,7/31/2020,White House Lawyer Delivers For Ex-Patrons in Gun Industry
1087,print,7/31/2020,Taliban Stage Major Attack; Violence Intensifies in North
1088,print,7/31/2020,U.S. Says Most of Beijing’s Claims in South China Sea Are Illegal
1089,print,7/31/2020,A Blast. A Bounty Claim. A Battle With No End.
1090,print,7/31/2020,"$174 Million Drone Program for Afghans Is Riddled With Problems, Pentagon Says"
1091,print,7/31/2020,"Father, Soldier, Son"
1092,print,7/31/2020,India Grants Afghan Hindus and Sikhs  Priority Visas to Escape Barrage of War
1093,print,7/31/2020,Boat Sinks In Turkey; At Least 60 Are Dead
1094,print,7/31/2020,"For Afghan Women, Fears That Hard-Won Progress Will Vanish"
1095,print,7/31/2020,G.O.P. Lawmakers Question Cheney on Her Leadership and Loyalty to Trump
1096,print,7/31/2020,"At Local Bases and Overseas, the Military Is Struggling to Stem Infections"
1097,print,7/31/2020,Senate Rejects Ban on Transfer of Military-Grade Weaponry to Police
1098,print,7/31/2020,"Two Neighborhoods: One Rich, One Poor. One Spared."
1099,print,7/31/2020,Behind a Girl’s Gunfight With the Taliban: A Family Feud
1100,print,7/31/2020,"Facts in Afghan Attacks Are Hazy, but It’s Clear Deaths Are Piling Up "
1101,print,7/31/2020,Hawks Set China And U.S. on Path To Lasting Divide
1102,print,7/31/2020,Female Guard Is Latest Target of Taliban Violence
1103,print,7/31/2020,Democrats Are Investigating End of Ban on Silencer Sales
1104,print,7/31/2020,Taliban-Afghan Peace Talks May Start After a Cease-Fire for a Muslim Festival
1105,print,7/31/2020,Trump Says He and Putin Didn’t Talk About Bounties
1106,print,7/31/2020,"U.S. Will Pull 12,000 Troops From Germany, Defense Chief Says"
1107,print,7/31/2020,An Anti-Tank Guided Missile  Strikes an Afghan Helicopter For the 2nd Time This Year
1108,print,7/31/2020,Afghans’ Clash  With Pakistan Over Border  Kills 15 People
1109,print,7/31/2020,Austin Driver Is Claiming Self-Defense In Shooting
1110,print,7/31/2020,Trump Still Defers to Putin As He Dismisses Intelligence
1111,print,8/31/2020,Plans for German ‘Day X’  Show Revival of Far Right  
1112,print,8/31/2020,"At Least 2 Die as ISIS Fighters Wage Gun Battle at Afghan Prison, Freeing Dozens"
1113,print,8/31/2020,29 Are Dead in 2-Day Islamic State Raid on Afghan Prison
1114,print,8/31/2020,U.S. Withdrawal From Afghanistan Remains on Track
1115,print,8/31/2020,A Public Warning Aimed at Russia Over U.S. Bounties
1116,print,8/31/2020,Afghan Council Agrees to Release Taliban Prisoners
1117,print,8/31/2020,"As Putin Rushes Vaccine, U.S. Experts Fear Pharmaceutical Manhood Contest"
1118,print,8/31/2020, U.S. Contractor Warned of Explosive Material in Beirut Years Ago
1119,print,8/31/2020,Afghanistan to Investigate Film Of Mutilation of Taliban Bodies
1120,print,8/31/2020,Pompeo Says He Warned Russia About Bounties for Killing Western Troops
1121,print,8/31/2020,Afghan Poet Died With Epic and Nation at Loose Ends
1122,print,8/31/2020,Biden Nominated by Democrats Far and Wide
1123,print,8/31/2020,"Top G.O.P. Security Officials Back Biden, Calling Trump ‘Unfit to Lead’"
1124,print,8/31/2020,Taliban Tighten ‘Ring of Siege’ Around Afghan Capital
1125,print,8/31/2020,Soccer Official Evades Arrest By Afghan Forces for Assault
1126,print,8/31/2020,Africa Cheers As Wild Polio Is Eradicated
1127,print,8/31/2020,Nearly 80 Are Killed as Flash Floods Ravage a City in Afghanistan
1128,print,8/31/2020,Floods Compound Afghanistan’s Misery of Pandemic and Unrelenting War
1129,print,8/31/2020,‘Unfinished Business’ In Trump Foreign Policy Gets Skimmed Over
1130,print,8/31/2020,‘Your Actions Were Inhuman’: Christchurch Killer Gets Record Sentence
1131,print,8/31/2020,"Biden, Addressing National Guard, Counters G.O.P. Convention Claims"
1132,print,8/31/2020,"9 Years Later, F.B.I. Agent Who Protested  Torture Gets to Tell Entire Story in Memoir"
1133,print,8/31/2020,Psychedelic Therapy In the Jungle Soothes The Pain for Veterans
1134,print,8/31/2020,"Taliban Violated Peace Deal With Shelling of Bases, U.S. Officials Say"
1135,print,8/31/2020,"In Command: The Few, the Proud, the White"
1136,print,9/30/2020,U.S. Says Little as Military Tensions Flare Globally With Russia
1137,print,9/30/2020,U.S. Says Little as Military Tensions Flare Globally With Russia
1138,print,9/30/2020,Afghan Women Celebrate a Small Victory
1139,print,9/30/2020,Afghan Talks Set to Begin  As Prisoner Swap Finishes
1140,print,9/30/2020,Democrats See a Chance To Earn Military Votes
1141,print,9/30/2020,Democrats See a Chance To Earn Military Votes
1142,print,9/30/2020,"As Others Condemn Dissident’s Poisoning, Trump Just Wants to ‘Get Along’"
1143,print,9/30/2020,A Furor Erupts Over President And War Dead
1144,print,9/30/2020,Trump Says Troops’ Paper Won’t Shutter After All
1145,print,9/30/2020,"Trump’s Ex-Chief of Staff, at Center of Report on President’s Remarks, Keeps Silent"
1146,print,9/30/2020,"Far Beyond 2001, but Fearing Its Return"
1147,print,9/30/2020,Biden Journey On China Has A Hard Turn
1148,print,9/30/2020,Lawyer and Partner: A Look at Legal Work by Harris’s Husband
1149,print,9/30/2020,President Says Military Fuels War Industry. Pentagon Erupts.
1150,print,9/30/2020,"Afghan Vice President, Staunch Taliban Foe, Survives Blast That Kills 10"
1151,print,9/30/2020,Arson Fire Destroys Most of Europe’s Largest Refugee Camp
1152,print,9/30/2020,"U.S. to Reduce Troops in Iraq to 3,000, Helping to Fulfill a Goal on Overseas Cuts"
1153,print,9/30/2020,Afghanistan And Taliban Set to Begin Peace Talks
1154,print,9/30/2020,A Squalid Refugee Camp. A Pandemic. Then Fires Compound the Misery.
1155,print,9/30/2020,Veterans Fortify the Ranks of Militias That Align With Trump’s Views
1156,print,9/30/2020,"Afghanistan Peace Talks Open, Seeking to End 40 Years of Bloodshed"
1157,print,9/30/2020,Mandela. Dalai Lama. Gorbachev. Now Trump?
1158,print,9/30/2020,"Their Camp in Ashes, Refugees Fear It Will Be Rebuilt"
1159,print,9/30/2020,Saudi Strikes in Yemen Put U.S.  In Danger of War Crime Charges
1160,print,9/30/2020,The United Nations Turns 75 Amid Calamity and Conflict
1161,print,9/30/2020,Germany Takes Refugees From Greece After Fire
1162,print,9/30/2020,Last-Second Deals Underscore Frailty of Afghan-Taliban Peace Talks
1163,print,9/30/2020,Migrants Are Moved From Burned Camp to Temporary Site
1164,print,9/30/2020,Migrant Fatigue Grips an Apathetic Europe
1165,print,9/30/2020,Military Reinforcements To Be Deployed to Syria
1166,print,9/30/2020,Out of the Cocoon and Into the Town Hall
1167,print,9/30/2020,U.S. to Reimpose U.N. Sanctions on Iran Over Western Allies’ Objections
1168,print,9/30/2020,Hard Choices Over Afghan Killer Cleared the Way for Peace Talks
1169,print,9/30/2020,"Before Virtual U.N. Assembly, Trump Casts China as Villain in Pandemic"
1170,print,9/30/2020,E.U. Offers Members Cash in Plan for Migrants
1171,print,9/30/2020,U.S. Kills Qaeda Leader With Secretive Missile
1172,print,9/30/2020,Pentagon Leaders Worry Trump Will Drag Military Into Election
1173,print,9/30/2020,"Bombing Survivor, Afghan Teen Persists in Dream of Education"
1174,print,9/30/2020,"Virus Closed Schools, and World’s Poorest Children Went to Work"
1175,print,9/30/2020,"In Proud Corners of Afghanistan, New Calls for Autonomy"
1176,print,10/31/2020,"Trump Is ‘Abetting Putin’s Efforts,’ McMaster Says"
1177,print,10/31/2020,"Bonded by Combat, Veterans Are Driven Apart by Political Rancor"
1178,print,10/31/2020,It Was Their Fathers’ War. They Aim to End It.
1179,print,10/31/2020,‘Spin Doctor’ Obliged to Carry Out Boss’s Bidding Has Lost Credibility
1180,print,10/31/2020,Protesters in Kyrgyzstan Seize Parliament and Free Prisoners
1181,print,10/31/2020,‘They Want to Hug Me’: Trump Suggests That Gold Star Families May Have Infected Him
1182,print,10/31/2020,"U.S. to Cut Troops in Afghanistan to 2,500"
1183,print,10/31/2020,"In Clash on Virus, Harris Puts Pence on the Defensive"
1184,print,10/31/2020,Rare Response to Accusations Afghan Boy Was Fatally Raped: Arrests
1185,print,10/31/2020,President Lashes Out At His Aides With Calls To Indict Political Rivals
1186,print,10/31/2020,"Trump Boasts of Withdrawing Troops, but Thousands Remain in Harm’s Way"
1187,print,10/31/2020,"In a Former Taliban Stronghold, Defiant Women Hit the Gym"
1188,print,10/31/2020,General Tempers White House Chatter on Paring Troops in Afghanistan
1189,print,10/31/2020,Worshipful Fan of Trump  Was Faithful Until Death  
1190,print,10/31/2020,Trump’s New Push to Withdraw Troops Catches Pentagon Off Guard
1191,print,10/31/2020,How a Former Taliban Commander Became the Face of Afghan Security
1192,print,10/31/2020,When a Vigilante’s Call to Action Is Only a Facebook Post Away
1193,print,10/31/2020,"Taliban Claims to Defeat Revered Female Warlord, Seizing Propaganda Win"
1194,print,10/31/2020,"Refugees Risked Lives Helping U.S. Military, But Nation Blocks Entry"
1195,print,10/31/2020,Allies Balk at U.S. Sanctions on Rights Lawyer
1196,print,10/31/2020,Crisis Erases Farmers’ Income From a Reliable Crop: Hashish
1197,print,10/31/2020,"As U.S. Diplomats Fell Sick, Washington Minimized the Danger"
1198,print,10/31/2020,Afghan Women Killed In Stampede for Visas  To Travel to Pakistan
1199,print,10/31/2020,"Extremist Cleric Is a Reminder of Taliban Rule, and Perhaps a Preview"
1200,print,10/31/2020,Key Trump Ally  Pursued Talks  To Shift Power  In Venezuela
1201,print,10/31/2020,"Awaiting Term’s End, Defense Secretary Is Already Acting Like an Ex-Official"
1202,print,10/31/2020,Libya’s Top Factions Agree to Cease-Fire
1203,print,10/31/2020,Suicide Attack At Tutor Center Kills at Least 18 In Afghanistan
1204,print,10/31/2020,A Frayed Bond Between Biden And the Police
1205,print,10/31/2020,"Red-District Democrats, Defying Predictions, Poised to Keep House Seats"
1206,print,10/31/2020,"Al Qaeda Suffers Losses to Leadership, Yet Remains Resilient"
1207,print,10/31/2020,Explosion Kills Eight At Madrasa In Pakistan
1208,print,10/31/2020,Afghan Political Crisis Derails Thousands in Payments to War Victims
1209,print,10/31/2020,Taliban Leader Faces Charges In Abduction Of Journalist
1210,print,10/31/2020,‘It Makes My Hair Stand Up’: A Vacated Afghan Post Haunts Marines
1211,print,11/30/2020,Gunmen Kill at Least 19 at University in the Afghan Capital
1212,print,11/30/2020,"Assault on University Students Targets Afghanistan’s Future, Erasing Hopes"
1213,print,11/30/2020,"Robert Fisk, 74, Journalist  Who Chronicled the Unrest In the Mideast and Beyond"
1214,print,11/30/2020,A Transfixed World Awaits What’s Next in America
1215,print,11/30/2020,Israeli C.E.O.s and Emirati Investors Click in the Desert
1216,print,11/30/2020,Relief and Joy Overseas: ‘Welcome Back America!’
1217,print,11/30/2020,Attacks in Kabul Have Afghans Pointing a Finger at Their Government
1218,print,11/30/2020,"Europe Lauds Biden, but Trust in U.S. Is Shaken"
1219,print,11/30/2020,Voters Throng Polls In Myanmar Elections
1220,print,11/30/2020,Looking to End ‘America First’ And Re-engage With the World
1221,print,11/30/2020,Trump Fires Esper Amid Fears Of Purge at Security Agencies
1222,print,11/30/2020,Some on Left Fear Biden’s Situation Room May Look a Lot Like Obama’s
1223,print,11/30/2020,Recent Friction for Pompeo And New Pentagon Chief
1224,print,11/30/2020,Who Are Contenders  For Biden’s Cabinet?
1225,print,11/30/2020,Some Peace Prize Picks  Can Be Second-Guessed
1226,print,11/30/2020,"Atop Pentagon, A Fresh Group Of Hard-Liners"
1227,print,11/30/2020,Afghans Look to Biden for Stability as U.S. Troops Leave
1228,print,11/30/2020,President’s Pentagon Purge Could Accelerate Pullout Of Troops in Afghanistan
1229,print,11/30/2020,Qaeda’s No. 2  Killed in August  In Iran Capital 
1230,print,11/30/2020,Long-Awaited Mosque Briefly Opens as Restrictions Return
1231,print,11/30/2020,Joanna Harcourt-Smith Dies at 74;  Joined Leary in LSD-Fueled Affair
1232,print,11/30/2020,How Will Biden Lead? Look to His Campaign
1233,print,11/30/2020,"Trump Is Said to Plan Reduction of Forces in Afghanistan, Iraq and Somalia"
1234,print,11/30/2020,Asylum Seeker Faces Charges in Son’s Death at Sea
1235,print,11/30/2020,Somalia Worries U.S. Pullout Could Lead to Disaster 
1236,print,11/30/2020,U.S. to Halve Afghan Force by Inauguration Day
1237,print,11/30/2020,Blood Lust and Demigods:Behind Slaughter of AfghansBy Elite Australian Squadron
1238,print,11/30/2020,Pompeo Sees Negotiators Just After Kabul Attack
1239,print,11/30/2020,"For Netanyahu and Israel, Political Presents From Trump Kept Coming"
1240,print,11/30/2020,President Moves To Hem Biden In On U.S. Policies
1241,print,11/30/2020,Taliban Attacks Ravage Pomegranate Country
1242,print,11/30/2020,"Surrounded by Violence, Yet Captivated by a Virtual Battlefield"
1243,print,11/30/2020,Yellen to Treasury in Cabinet Full of Firsts
1244,print,11/30/2020,"As Attacks Continue in Afghanistan, World Donors Pledge Less Aid"
1245,print,11/30/2020,‘I Was Stunned’: Outcry as Paris Police Dispel Migrant Camp
1246,print,11/30/2020,Biden Picks Team Set on Fortifying World Alliances
1247,print,11/30/2020,C.I.A. Officer Is Killed In Combat in Somalia
1248,print,11/30/2020,Cluster-Bomb Casualties Nearly Doubled in 2019
1249,print,11/30/2020,Cluster-Bomb Casualties Nearly Doubled in 2019
1250,print,11/30/2020,"Empty Pockets and No Home After 1,500 Miles"
1251,print,11/30/2020,Australian Military to Dismiss Soldiers After Report on Killings And Cover-Up in Afghanistan
1252,print,11/30/2020,"Ahead of Expected Cuts In Troops, Pentagon Chief Makes a Visit to Somalia"
1253,print,11/30/2020,"Afghan Leader Hampers Peace Talks, Officials Say"
1254,print,11/30/2020,Australia Condemns Chinese Official’s ‘Disgusting Slur’ of Soldiers
1255,print,12/31/2020,Leader of ISIS Task Force Ousted in Pentagon Purge
1256,print,12/31/2020,"Sounding Alarms, Seeking Conciliation: Australia Is Conflicted on China"
1257,print,12/31/2020,Afghans Agree  With Taliban  On Procedure  For Peace Talks
1258,print,12/31/2020,A U.S. Effort to Ease a Mideast Rivalry (and Hurt Iran)
1259,print,12/31/2020,"Feeling Spurned by Trump,  U.N. Finds Encouragement  Biden Will Restore Its Place"
1260,print,12/31/2020,Trump Orders Pullout Of Troops From Somalia Before End of His Term
1261,print,12/31/2020,"Suhaila Siddiq, General  And Doctor in Afghanistan"
1262,print,12/31/2020,Biden to Choose Retired General To Lead Defense
1263,print,12/31/2020,Congress Frets Over General In Civilian Job
1264,print,12/31/2020,House Passes Bill Allowing New Names for Military Bases
1265,print,12/31/2020,"A Name Often Floated, but Not Chosen, In Discussions on Leading the Pentagon"
1266,print,12/31/2020,U.S. Troops Seized Their Land. Angry Afghans Still Want It Back.
1267,print,12/31/2020,How Biden’s Defense Nominee Overcame Barriers to Diversity
1268,print,12/31/2020, The Year in Pictures: Scenes From a Defining Era
1269,print,12/31/2020,"With Biden in Wings,  U.S. Ready to Adjust  Its Posture on Turkey"
1270,print,12/31/2020,Afghan Journalist Is Killed in Latest Attack on Media
1271,print,12/31/2020,Administration Considers Paring Military Support for C.I.A.
1272,print,12/31/2020,Pentagon Orders B-52s  To Fly to Persian Gulf  As Deterrent to Tehran
1273,print,12/31/2020,"Biden Selects Two Familiar Names, but for Surprising Cabinet Roles"
1274,print,12/31/2020,Senate Sends Veto-Proof Military Bill To President
1275,print,12/31/2020,Iran Executes A Dissident It Says Fueled Unrest Online
1276,print,12/31/2020,China’s Nationalists Sneer at U.S. Troubles
1277,print,12/31/2020,Taliban Use Lethal ‘Sticky Bombs’ Nearly Daily to Terrorize Afghans
1278,print,12/31/2020,Former Rival As Partner For Agenda On Climate
1279,print,12/31/2020,Public Apathy and Conspiracy Theories Are Feeding a Second Wave
1280,print,12/31/2020,"On Philosophy, Biden Cabinet Leans Centrist"
1281,print,12/31/2020,‘It’s a Lie’: Denial and Skepticism Permeate a Nation Embroiled in War
1282,print,12/31/2020,Warship Off Africa Is Part of Push Against Venezuela
1283,print,12/31/2020,Number of Journalists Killed  For Reporting Doubled in ’20
1284,print,12/31/2020,"Biden Expected to Build On Relations With India, Affirming Human Rights"
1285,print,12/31/2020,Village of Widows Scrapes By in Shadow of Afghan Opium Trade
1286,print,12/31/2020,Welcoming a New Year at an Ancient Kalash Festival
1287,print,12/31/2020,Pandemic Puts College Lifeline Beyond Reach
1288,print,12/31/2020,An Officer’s Double Life Puts Germany on Trial
1289,print,12/31/2020,Green Beret Is Charged In 3 Killings
1290,print,12/31/2020,House Votes to Override Trump’s Veto of Military Bill
1291,print,12/31/2020,A Town Warily Considers a Future Without a Large U.S. Presence
1292,print,12/31/2020,"Left Stranded, Migrants Shiver in Hostile Bosnia"
1293,print,1/31/2021,U.S. Backs Off Naval Strategy Aimed at Iran
1294,print,1/31/2021,Troubled Afghan-Taliban Peace Talks Set to Enter Next Phase
1295,print,1/31/2021,Traveling the World Without Leaving the Kitchen
1296,print,1/31/2021,Afghans Living In Fear as More Become Targets
1297,print,1/31/2021,Armed Attackers Kidnap and Kill 11 Miners in Pakistan
1298,print,1/31/2021,U.K. Judge Set to Consider Whether to Send Assange  To U.S. for Espionage Trial
1299,print,1/31/2021,"In Reversal, Pentagon Orders Warship to Remain in Middle East"
1300,print,1/31/2021,"Citing Mental Health, Judge Blocks Extradition for Assange"
1301,print,1/31/2021,‘It Shakes the World’: Allies Voice Shock and Dismay at Incursion
1302,print,1/31/2021,Pakistan Court  Abolishes Tests  For ‘Virginity’  In Rape Cases
1303,print,1/31/2021,Assange Bid to Be Released  On Bail Is Denied by Judge  Who Blocked His Extradition
1304,print,1/31/2021,Scene in Washington Recalls Images of Post-Soviet Uprisings
1305,print,1/31/2021,Familiar Fears as Immigrants See ‘Blackest Day for Democracy’
1306,print,1/31/2021,"Trump Officials Distorted Intelligence on Foreign Meddling, Report Finds"
1307,print,1/31/2021,Woman Killed Storming Capitol Discovered Political Side After Time in Military
1308,print,1/31/2021,Media Clampdown Stifles Data on Afghan War Deaths
1309,print,1/31/2021,Supporters Push for Pardon for Assange as the President’s Term Comes to a Close
1310,print,1/31/2021,"In Kabul, Slips of Paper to Avert Nameless Death"
1311,print,1/31/2021,"Exiting, Pompeo Claims Iran Is New Qaeda Base, But Produces No Evidence"
1312,print,1/31/2021,Newly Elected Republicans Embody Their Party’s Split In the Aftermath of a Riot
1313,print,1/31/2021,Rare Pentagon Mission:  Armed Troops in Capital
1314,print,1/31/2021,What the Polls Say About Impeachment
1315,print,1/31/2021,Outrage and Anxiety As the Capitol Comes  Under Armed Guard
1316,print,1/31/2021,Trump Appointee Will Lead Pentagon Until Biden’s Pick Is Confirmed
1317,print,1/31/2021,Officials Scour Evidence for Police or Military Ties in Capitol Attack
1318,print,1/31/2021,Officials Screening Fliers To Harden Capital’s Shield
1319,print,1/31/2021,"In Taliban Deal, Divide Over Release of a Killer"
1320,print,1/31/2021,"Before Capitol Riot, Thousands Made Small Donations Online"
1321,print,1/31/2021,Army Secretary Changes Rules to Halt Health Review of Guantánamo Prisoner
1322,print,1/31/2021,Ugandan President Retains 35-Year Grip on Power
1323,print,1/31/2021,Fear of Sudden Death Governs Capital as Attacks Pick Off Afghans
1324,print,1/31/2021,"Nikolai Antoshkin, 78, General  Who Led Firefight at Chernobyl"
1325,print,1/31/2021,"As Capitols Become Citadels, Far-Right Protesters Are Mostly No-Shows"
1326,print,1/31/2021,"As Pompeo Exits State Dept., His Turbulent Tenure Leaves Dubious Legacy for the U.S."
1327,print,1/31/2021,"A Call for the Return of Civility, And Truth as a Guiding Light"
1328,print,1/31/2021,"Fund-Raisers, Music Stars And Advisers"
1329,print,1/31/2021,"Even With a To-Do List at Home, Biden Vows to Build Rapport Abroad"
1330,print,1/31/2021,Transfer of Power Brings Respite To City Where a Mob Held Sway
1331,print,1/31/2021,"U.S. to Target Russian Hacking,  Even as It Seeks Accord on Arms"
1332,print,1/31/2021,"Senate Confirms Austin, Installing the First Black Defense Secretary"
1333,print,1/31/2021,U.S. Counters Space Threat From China
1334,print,1/31/2021,"In First Call, Biden and Putin Agree to Extend Nuclear Treaty"
1335,print,1/31/2021,White Supremacists Organized Early Online
